station_id,network,longitude,latitude,elevation_m,year,valid_tmax_days,valid_tmin_days,h02_mean_daily_max_c,h03_mean_daily_min_c,h04_heatwave_days,h05_tropical_nights,h06_wsdi_days,h07_annual_max_daily_max_c,h08_tx90p_days,h09_maximum_warm_spell_days,baseline_years,percentile_baseline_status,quality_status
255,ASOS,128.6726,35.22655,50.95,2025,358,0,20.92877094972067,,49,0,,36.7,,,12,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
257,ASOS,129.02009,35.30737,6.29,2021,358,0,20.635195530726264,,17,0,,37.6,,,12,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
257,ASOS,129.02009,35.30737,6.29,2022,357,0,20.756302521008383,,18,0,,35.4,,,12,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
257,ASOS,129.02009,35.30737,6.29,2023,357,0,21.296078431372536,,23,0,,36.4,,,12,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
257,ASOS,129.02009,35.30737,6.29,2024,359,0,21.770194986072433,,53,0,,38.7,,,12,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
257,ASOS,129.02009,35.30737,6.29,2025,356,0,20.897471910112365,,44,0,,37.4,,,12,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
258,ASOS,127.21226,34.76335,1.41,2021,358,0,20.121508379888255,,3,0,,34.5,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
258,ASOS,127.21226,34.76335,1.41,2022,358,0,19.8340782122905,,2,0,,33.8,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
258,ASOS,127.21226,34.76335,1.41,2023,358,0,20.132681564245797,,9,0,,36.2,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
258,ASOS,127.21226,34.76335,1.41,2024,359,0,20.606963788300828,,31,0,,36,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
258,ASOS,127.21226,34.76335,1.41,2025,358,0,20.124581005586602,,24,0,,34.4,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
259,ASOS,126.76715,34.6289,9.95,2021,358,0,20.075418994413404,,5,0,,34.6,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
259,ASOS,126.78408,34.64457,16.19,2022,358,0,19.87430167597765,,7,0,,34.8,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
259,ASOS,126.78408,34.64457,16.19,2023,358,0,20.21480446927375,,13,0,,36.1,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
259,ASOS,126.78408,34.64457,16.19,2024,357,0,20.652380952380955,,39,0,,36.1,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
259,ASOS,126.78408,34.64457,16.19,2025,351,0,20.43333333333333,,37,0,,35.5,,,11,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
260,ASOS,126.91951,34.68886,43.99,2021,358,0,19.667318435754183,,3,0,,33.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
260,ASOS,126.91951,34.68886,43.99,2022,358,0,19.503351955307256,,3,0,,33.3,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
260,ASOS,126.91951,34.68886,43.99,2023,358,0,19.93351955307264,,6,0,,35.2,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
260,ASOS,126.91951,34.68886,43.99,2024,359,0,20.456824512534833,,28,0,,35.3,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
260,ASOS,126.91951,34.68886,43.99,2025,357,0,19.978151260504223,,29,0,,35.4,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
261,ASOS,126.56907,34.55375,16.36,2021,358,0,19.33324022346367,,4,0,,34,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
261,ASOS,126.56907,34.55375,16.36,2022,353,0,18.807932011331456,,3,0,,33.7,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
261,ASOS,126.56907,34.55375,16.36,2023,352,0,19.59545454545454,,9,0,,35.2,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
261,ASOS,126.56907,34.55375,16.36,2024,359,0,20.315877437325895,,29,0,,34.7,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
261,ASOS,126.56907,34.55375,16.36,2025,358,0,19.79692737430167,,22,0,,35.1,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
262,ASOS,127.27572,34.61826,51.91,2021,358,0,19.480167597765362,,3,0,,34,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
262,ASOS,127.27572,34.61826,51.91,2022,358,0,18.981284916201112,,0,0,,32.8,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
262,ASOS,127.27572,34.61826,51.91,2023,358,0,19.59748603351956,,3,0,,34.3,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
262,ASOS,127.27572,34.61826,51.91,2024,359,0,20.986072423398348,,37,0,,36.2,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
262,ASOS,127.27572,34.61826,51.91,2025,358,0,20.447765363128486,,37,0,,36.8,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
263,ASOS,128.28812,35.32258,14.1,2021,358,0,21.19972067039107,,22,0,,38.2,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
263,ASOS,128.28812,35.32258,14.1,2022,358,0,20.936312849162032,,26,0,,36.5,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
263,ASOS,128.28812,35.32258,14.1,2023,352,0,21.290624999999995,,24,0,,37.5,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
263,ASOS,128.28812,35.32258,14.1,2024,358,0,21.95111731843575,,55,0,,37.2,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
263,ASOS,128.28812,35.32258,14.1,2025,354,0,20.398587570621473,,34,0,,36.5,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
264,ASOS,127.74538,35.51138,152.07,2021,357,0,19.8047619047619,,12,0,,35.8,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
264,ASOS,127.74538,35.51138,152.07,2022,358,0,19.862569832402222,,14,0,,34.4,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
264,ASOS,127.74538,35.51138,152.07,2023,357,0,20.34929971988793,,23,0,,37,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
264,ASOS,127.74538,35.51138,152.07,2024,357,0,20.585154061624653,,47,0,,36.2,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
264,ASOS,127.74538,35.51138,152.07,2025,356,0,19.89831460674156,,40,0,,37.1,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
266,ASOS,127.6914,34.9434,88.21,2021,358,0,20.151675977653635,,7,0,,35.6,,,9,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
266,ASOS,127.6914,34.9434,88.21,2022,358,0,20.262011173184362,,10,0,,33.6,,,9,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
266,ASOS,127.6914,34.9434,88.21,2023,358,0,20.4927374301676,,11,0,,36.1,,,9,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
266,ASOS,127.6914,34.9434,88.21,2024,359,0,21.03259052924792,,39,0,,36.3,,,9,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
266,ASOS,127.6914,34.9434,88.21,2025,358,0,20.45977653631284,,34,0,,36.1,,,9,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
268,ASOS,126.25846,34.47296,9.82,2021,350,0,18.896,,0,0,,32.9,,,6,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
268,ASOS,126.25846,34.47296,9.82,2022,351,0,18.429629629629638,,0,0,,32.2,,,6,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
268,ASOS,126.25846,34.47296,9.82,2023,356,0,18.928370786516872,,4,0,,34.3,,,6,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
268,ASOS,126.25846,34.47296,9.82,2024,359,0,19.536211699164344,,10,0,,34.3,,,6,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
268,ASOS,126.25846,34.47296,9.82,2025,358,0,18.939385474860327,,7,0,,34.4,,,6,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
271,ASOS,128.91449,36.94361,324.67,2021,358,0,15.781843575419003,,0,0,,30.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
271,ASOS,128.91449,36.94361,324.67,2022,358,0,16.901396648044706,,1,0,,33,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
271,ASOS,128.91449,36.94361,324.67,2023,358,0,17.633798882681567,,0,0,,32.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
271,ASOS,128.91449,36.94361,324.67,2024,357,0,18.259943977591035,,2,0,,33.2,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
271,ASOS,128.91449,36.94361,324.67,2025,358,0,17.4754189944134,,17,0,,34.5,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
272,ASOS,128.51687,36.87183,211.32,2021,358,0,17.49748603351956,,6,0,,34.1,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
272,ASOS,128.51687,36.87183,211.32,2022,358,0,17.424301675977645,,7,0,,34.5,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
272,ASOS,128.51687,36.87183,211.32,2023,358,0,18.034636871508386,,7,0,,34.5,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
272,ASOS,128.51687,36.87183,211.32,2024,359,0,18.510027855153208,,13,0,,34.8,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
272,ASOS,128.51687,36.87183,211.32,2025,358,0,17.789106145251406,,19,0,,35.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
273,ASOS,128.14879,36.62727,173.01,2021,358,0,17.928491620111746,,6,0,,33.8,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
273,ASOS,128.14879,36.62727,173.01,2022,358,0,17.981843575418996,,9,0,,34.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
273,ASOS,128.14879,36.62727,173.01,2023,358,0,18.662849162011188,,8,0,,34.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
273,ASOS,128.14879,36.62727,173.01,2024,359,0,18.988857938718667,,15,0,,35.1,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
273,ASOS,128.14879,36.62727,173.01,2025,358,0,18.416759776536306,,26,0,,35.5,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
276,ASOS,129.04005,36.4351,208.65,2021,358,0,18.402793296089385,,13,0,,36.3,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
276,ASOS,129.04005,36.4351,208.65,2022,358,0,18.554189944134077,,15,0,,36.2,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
276,ASOS,129.04005,36.4351,208.65,2023,358,0,19.234078212290484,,18,0,,35.8,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
276,ASOS,129.04005,36.4351,208.65,2024,359,0,19.610863509749297,,42,0,,36.4,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
276,ASOS,129.04005,36.4351,208.65,2025,358,0,19.211731843575425,,47,0,,37.4,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
277,ASOS,129.40926,36.53337,40.71,2021,358,0,18.21843575418993,,3,0,,33.8,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
277,ASOS,129.40926,36.53337,40.71,2022,358,0,18.39916201117319,,9,0,,36,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
277,ASOS,129.40926,36.53337,40.71,2023,356,0,18.69382022471909,,2,0,,34.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
277,ASOS,129.40926,36.53337,40.71,2024,358,0,19.009776536312838,,15,0,,36,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
277,ASOS,129.40926,36.53337,40.71,2025,358,0,18.901955307262586,,30,0,,36.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
278,ASOS,128.68864,36.3561,81.44,2021,358,0,19.389385474860322,,20,0,,37,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
278,ASOS,128.68864,36.3561,81.44,2022,358,0,19.428491620111743,,21,0,,36.7,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
278,ASOS,128.68864,36.3561,81.44,2023,358,0,20.006424581005575,,20,0,,36.7,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
278,ASOS,128.68864,36.3561,81.44,2024,359,0,20.457103064066832,,51,0,,36.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
278,ASOS,128.68864,36.3561,81.44,2025,358,0,19.929050279329605,,48,0,,38,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
279,ASOS,128.32055,36.13055,49.17,2021,358,0,19.55446927374302,,14,0,,35.2,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
279,ASOS,128.32055,36.13055,49.17,2022,358,0,19.526256983240224,,18,0,,35.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
279,ASOS,128.32055,36.13055,49.17,2023,358,0,19.942178770949724,,18,0,,35.5,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
279,ASOS,128.32055,36.13055,49.17,2024,359,0,20.430083565459622,,40,0,,36.4,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
279,ASOS,128.32055,36.13055,49.17,2025,357,0,20.344537815126046,,47,0,,38,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
281,ASOS,128.9514,35.97742,96.12,2021,358,0,19.095251396648038,,9,0,,36,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
281,ASOS,128.9514,35.97742,96.12,2022,358,0,19.18240223463689,,9,0,,35.3,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
281,ASOS,128.9514,35.97742,96.12,2023,358,0,19.685195530726247,,14,0,,35.7,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
281,ASOS,128.9514,35.97742,96.12,2024,359,0,20.109749303621186,,37,0,,35.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
281,ASOS,128.9514,35.97742,96.12,2025,358,0,19.67067039106145,,38,0,,36.2,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
283,ASOS,129.20123,35.81747,40.13,2021,358,0,19.811731843575423,,14,0,,36.5,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
283,ASOS,129.20123,35.81747,40.13,2022,358,0,20.154189944134075,,31,0,,37,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
283,ASOS,129.20123,35.81747,40.13,2023,357,0,20.59579831932773,,25,0,,37.2,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
283,ASOS,129.20123,35.81747,40.13,2024,358,0,20.903631284916198,,53,0,,38.5,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
283,ASOS,129.20123,35.81747,40.13,2025,358,0,20.389385474860333,,47,0,,37.4,,,10,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
284,ASOS,127.9099,35.66739,228.45,2021,358,0,19.09385474860336,,7,0,,34.4,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
284,ASOS,127.9099,35.66739,228.45,2022,358,0,19.19804469273745,,9,0,,34.8,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
284,ASOS,127.9099,35.66739,228.45,2023,357,0,19.49579831932774,,7,0,,33.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
284,ASOS,127.9099,35.66739,228.45,2024,359,0,19.52228412256267,,21,0,,34.7,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
284,ASOS,127.9099,35.66739,228.45,2025,355,0,19.471830985915496,,32,0,,36.2,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
285,ASOS,128.16994,35.56505,26.72,2021,358,0,20.098324022346368,,13,0,,36.1,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
285,ASOS,128.16994,35.56505,26.72,2022,358,0,20.17402234636871,,20,0,,34.9,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
285,ASOS,128.16994,35.56505,26.72,2023,358,0,20.600558659217874,,14,0,,36.1,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
285,ASOS,128.16994,35.56505,26.72,2024,359,0,21.25236768802228,,48,0,,37.2,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
285,ASOS,128.16994,35.56505,26.72,2025,358,0,20.694413407821216,,41,0,,37.3,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
288,ASOS,128.74412,35.49147,8.31,2021,358,0,20.584636871508373,,21,0,,37.6,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
288,ASOS,128.74412,35.49147,8.31,2022,358,0,20.649162011173182,,26,0,,35.6,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
288,ASOS,128.74412,35.49147,8.31,2023,357,0,20.913445378151263,,20,0,,37.1,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
288,ASOS,128.74412,35.49147,8.31,2024,359,0,21.442618384401115,,53,0,,37.6,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
288,ASOS,128.74412,35.49147,8.31,2025,358,0,21.112290502793282,,49,0,,38.3,,,22,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
289,ASOS,127.8791,35.413,138.22,2021,358,0,19.572905027932965,,9,0,,36,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
289,ASOS,127.8791,35.413,138.22,2022,358,0,19.51173184357543,,11,0,,35,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
289,ASOS,127.8791,35.413,138.22,2023,358,0,19.909776536312858,,12,0,,35.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
289,ASOS,127.8791,35.413,138.22,2024,359,0,20.331754874651807,,37,0,,36,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
289,ASOS,127.8791,35.413,138.22,2025,356,0,19.633707865168542,,33,0,,36.4,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
294,ASOS,128.60459,34.88818,44.83,2021,358,0,19.14301675977652,,2,0,,33.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
294,ASOS,128.60459,34.88818,44.83,2022,358,0,18.8064245810056,,0,0,,31.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
294,ASOS,128.60459,34.88818,44.83,2023,358,0,19.253631284916203,,5,0,,33.5,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
294,ASOS,128.60459,34.88818,44.83,2024,359,0,19.866852367688026,,8,0,,34.4,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
294,ASOS,128.60459,34.88818,44.83,2025,358,0,19.05949720670391,,4,0,,34.3,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
295,ASOS,127.92641,34.81662,45.71,2021,358,0,19.53854748603352,,4,0,,35.1,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
295,ASOS,127.92641,34.81662,45.71,2022,358,0,19.197486033519546,,1,0,,33.7,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
295,ASOS,127.92641,34.81662,45.71,2023,358,0,19.591620111731846,,8,0,,34.6,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
295,ASOS,127.92641,34.81662,45.71,2024,359,0,20.115877437325928,,19,0,,34.9,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
295,ASOS,127.92641,34.81662,45.71,2025,358,0,19.54916201117319,,12,0,,34.3,,,23,INSUFFICIENT_BASELINE,INSUFFICIENT_DAYS
296,ASOS,128.96024,35.21778,3,2023,349,0,20.878796561604567,,12,0,,35.6,,,0,MISSING_BASELINE,INSUFFICIENT_DAYS
296,ASOS,128.96024,35.21778,3,2024,359,0,21.37019498607242,,38,0,,36.7,,,0,MISSING_BASELINE,INSUFFICIENT_DAYS
296,ASOS,128.96024,35.21778,3,2025,358,0,20.718715083798877,,38,0,,36.3,,,0,MISSING_BASELINE,INSUFFICIENT_DAYS
