grid_id,center_x,center_y,distance_m,distance_z,accessibility_z,nearest_shelter_name,nearest_shelter_no,nearest_shelter_lon,nearest_shelter_lat,nearest_shelter_x_5179,nearest_shelter_y_5179
6085,951950.0,1920250.0,504.368469547947,0.10339649,0.8966035,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6086,952050.0,1920250.0,594.9814905641482,0.12198261,0.87801737,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6087,952150.0,1920250.0,645.6034722556716,0.13236596,0.86763406,주)기와집,4111300138,126.958372,37.285573,951988.7054640071,1920875.1303192514
6088,952250.0,1920250.0,677.5416965672,0.13891697,0.86108303,주)기와집,4111300138,126.958372,37.285573,951988.7054640071,1920875.1303192514
6089,952350.0,1920250.0,722.0260783280198,0.14804141,0.8519586,주)기와집,4111300138,126.958372,37.285573,951988.7054640071,1920875.1303192514
6090,952450.0,1920250.0,732.0584867566638,0.1500992,0.8499008,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6091,952550.0,1920250.0,640.1456309287244,0.13124646,0.86875355,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6092,952650.0,1920250.0,551.0564667634458,0.11297291,0.8870271,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6093,952750.0,1920250.0,466.41186769473467,0.095611,0.904389,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6094,952850.0,1920250.0,389.1231567141292,0.0797579,0.9202421,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6095,952950.0,1920250.0,324.48980239114877,0.066500604,0.9334994,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6096,953050.0,1920250.0,281.3724091316077,0.05765656,0.9423434,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6097,953150.0,1920250.0,270.27251688842296,0.0553798,0.9446202,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6098,953250.0,1920250.0,294.8288217760959,0.060416676,0.9395833,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6099,953350.0,1920250.0,247.57904795583602,0.050725017,0.94927496,강남(아)경로당,4111204,126.975968,37.281382,953545.8958612136,1920401.394176064
6100,953450.0,1920250.0,179.2099683165139,0.036701463,0.96329856,강남(아)경로당,4111204,126.975968,37.281382,953545.8958612136,1920401.394176064
6101,953550.0,1920250.0,151.44979531611685,0.031007428,0.9689926,강남(아)경로당,4111204,126.975968,37.281382,953545.8958612136,1920401.394176064
6102,953650.0,1920250.0,103.08202148841109,0.021086453,0.97891355,선경(아)경로당,4111206,126.9776073,37.2791677,953689.8600391968,1920154.9364400553
6103,953750.0,1920250.0,112.4895342455414,0.023016078,0.9769839,선경(아)경로당,4111206,126.9776073,37.2791677,953689.8600391968,1920154.9364400553
6104,953850.0,1920250.0,123.96695861148494,0.025370274,0.9746297,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6105,953950.0,1920250.0,150.39835735811522,0.030791761,0.96920824,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6106,954050.0,1920250.0,223.31933405922797,0.045748975,0.95425105,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6107,954150.0,1920250.0,311.64624822592486,0.06386619,0.9361338,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6108,954250.0,1920250.0,405.4321683117072,0.08310313,0.9168969,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6109,954350.0,1920250.0,501.62446328959095,0.10283364,0.8971664,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6110,954450.0,1920250.0,560.423282949659,0.11489419,0.8851058,화서2동행정복지센터,4111500122,126.986336,37.285112,954467.2466859235,1920810.1578419488
6111,954550.0,1920250.0,566.2375110210952,0.116086766,0.8839132,화서2동행정복지센터,4111500122,126.986336,37.285112,954467.2466859235,1920810.1578419488
6112,954650.0,1920250.0,485.06896893433105,0.09943786,0.90056217,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6113,954750.0,1920250.0,386.45261161282457,0.079210125,0.9207899,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6114,954850.0,1920250.0,288.7894344011399,0.059177905,0.9408221,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6115,954950.0,1920250.0,193.52791483682128,0.039638296,0.9603617,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6116,955050.0,1920250.0,107.2696146187055,0.021945393,0.9780546,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6117,955150.0,1920250.0,74.5686704977583,0.015237925,0.9847621,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6118,955250.0,1920250.0,140.0507158823578,0.0286693,0.9713307,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6119,955350.0,1920250.0,211.82245432406557,0.04339079,0.9566092,화서맨션경로당,4111500097,126.9968006,37.2819773,955393.0172471992,1920457.40845836
6120,955450.0,1920250.0,215.09370682572603,0.044061773,0.9559382,화서맨션경로당,4111500097,126.9968006,37.2819773,955393.0172471992,1920457.40845836
6121,955550.0,1920250.0,150.0528149205955,0.030720884,0.9692791,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6122,955650.0,1920250.0,78.05984376010566,0.015954018,0.984046,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6123,955750.0,1920250.0,98.34038412630757,0.02011387,0.9798861,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6124,955850.0,1920250.0,182.34122707815516,0.037343737,0.96265626,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6125,955950.0,1920250.0,277.1747012889614,0.05679555,0.94320446,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6126,956050.0,1920250.0,374.70429271211,0.07680036,0.92319965,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6127,956150.0,1920250.0,458.3953300902826,0.093966685,0.90603334,서문경로당,4111326,127.0060354,37.2842394,956212.9682253416,1920704.049866475
6128,956250.0,1920250.0,455.55749755684104,0.0933846,0.9066154,서문경로당,4111326,127.0060354,37.2842394,956212.9682253416,1920704.049866475
6129,956350.0,1920250.0,396.19438847517426,0.08120832,0.91879165,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6130,956450.0,1920250.0,352.77935984879866,0.07230323,0.92769676,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6131,956550.0,1920250.0,334.569215576447,0.06856804,0.93143195,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6132,956650.0,1920250.0,345.5717628619994,0.07082484,0.92917514,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6133,956750.0,1920250.0,383.2794366564176,0.078559265,0.9214407,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6134,956850.0,1920250.0,428.132877270308,0.08775939,0.9122406,행궁동행정복지센터,4111500123,127.012631,37.284004,956797.4982891836,1920674.9015544348
6135,956950.0,1920250.0,365.07244743568816,0.07482473,0.92517525,팔달문전시실,4111500117,127.017243,37.277819,957202.826576903,1919986.6435611416
6136,957050.0,1920250.0,304.4873995686586,0.0623978,0.9376022,팔달문전시실,4111500117,127.017243,37.277819,957202.826576903,1919986.6435611416
6137,957150.0,1920250.0,268.6024220208831,0.055037238,0.94496274,팔달문전시실,4111500117,127.017243,37.277819,957202.826576903,1919986.6435611416
6138,957250.0,1920250.0,267.54802509995335,0.054820966,0.94517905,팔달문전시실,4111500117,127.017243,37.277819,957202.826576903,1919986.6435611416
6139,957350.0,1920250.0,270.23725443069793,0.055372566,0.9446274,팔달구청무더위쉼터,4111500129,127.019474,37.28259,957403.2983708367,1920514.9291553386
6140,957450.0,1920250.0,269.0139392576366,0.05512165,0.94487834,팔달구청무더위쉼터,4111500129,127.019474,37.28259,957403.2983708367,1920514.9291553386
6141,957550.0,1920250.0,302.8346501765956,0.062058795,0.9379412,팔달구청무더위쉼터,4111500129,127.019474,37.28259,957403.2983708367,1920514.9291553386
6142,957650.0,1920250.0,256.2516298350477,0.052503895,0.9474961,지동행정복지센터,4111500131,127.024659,37.281516,957862.3318820448,1920393.4575535147
6143,957750.0,1920250.0,182.20461405837239,0.037315715,0.9626843,지동행정복지센터,4111500131,127.024659,37.281516,957862.3318820448,1920393.4575535147
6144,957850.0,1920250.0,119.99442516140249,0.024555447,0.97544456,진우(아)경로당,4111500108,127.0258811,37.2801931,957969.9327068467,1920246.151896801
6145,957950.0,1920250.0,20.300756155069468,0.0041067386,0.99589324,진우(아)경로당,4111500108,127.0258811,37.2801931,957969.9327068467,1920246.151896801
6146,958050.0,1920250.0,80.15971139618554,0.016384734,0.9836153,진우(아)경로당,4111500108,127.0258811,37.2801931,957969.9327068467,1920246.151896801
6147,958150.0,1920250.0,180.10840613855845,0.03688575,0.96311426,진우(아)경로당,4111500108,127.0258811,37.2801931,957969.9327068467,1920246.151896801
6148,958250.0,1920250.0,231.38868366629035,0.047404125,0.9525959,[생활밀착민간시설]투썸플레이스동수원사거리점,4111500132,127.030242,37.278389,958355.5296057549,1920044.077137651
6149,958350.0,1920250.0,205.99709167326074,0.042195916,0.9578041,[생활밀착민간시설]투썸플레이스동수원사거리점,4111500132,127.030242,37.278389,958355.5296057549,1920044.077137651
6150,958450.0,1920250.0,226.55877962874226,0.046413437,0.9535866,[생활밀착민간시설]투썸플레이스동수원사거리점,4111500132,127.030242,37.278389,958355.5296057549,1920044.077137651
6151,958550.0,1920250.0,283.2365786332835,0.058038928,0.94196105,[생활밀착민간시설]투썸플레이스동수원사거리점,4111500132,127.030242,37.278389,958355.5296057549,1920044.077137651
6152,958650.0,1920250.0,359.32859380365403,0.07364657,0.92635345,[생활밀착민간시설]투썸플레이스동수원사거리점,4111500132,127.030242,37.278389,958355.5296057549,1920044.077137651
6153,958750.0,1920250.0,304.40622014930364,0.06238115,0.93761885,우만현대(아)경로당,4111500110,127.0379484,37.2811044,959040.1844320317,1920341.9572850405
6154,958850.0,1920250.0,211.249285109431,0.04327322,0.9567268,우만현대(아)경로당,4111500110,127.0379484,37.2811044,959040.1844320317,1920341.9572850405
6155,958950.0,1920250.0,128.79974399394217,0.026361551,0.9736385,우만현대(아)경로당,4111500110,127.0379484,37.2811044,959040.1844320317,1920341.9572850405
6156,959050.0,1920250.0,92.47966071825961,0.018911745,0.9810883,우만현대(아)경로당,4111500110,127.0379484,37.2811044,959040.1844320317,1920341.9572850405
6157,959150.0,1920250.0,143.2326821651531,0.02932197,0.97067803,우만현대(아)경로당,4111500110,127.0379484,37.2811044,959040.1844320317,1920341.9572850405
6158,959250.0,1920250.0,229.08233199852654,0.04693106,0.953069,우만현대(아)경로당,4111500110,127.0379484,37.2811044,959040.1844320317,1920341.9572850405
6159,959350.0,1920250.0,301.4233995022967,0.061769325,0.9382307,우만2동행정복지센터,4111500130,127.039727,37.277946,959196.1491931868,1919990.7973861813
6160,959450.0,1920250.0,362.8032898557639,0.07435928,0.9256407,우만2동행정복지센터,4111500130,127.039727,37.277946,959196.1491931868,1919990.7973861813
6161,959550.0,1920250.0,429.6845129432759,0.08807766,0.91192234,우만삼성아파트경로당,4111500112,127.0432886,37.276439,959511.0846940329,1919822.0813399432
6162,959650.0,1920250.0,391.0977694144808,0.08016292,0.91983706,원천주공(아)경로당,4111426,127.0465583,37.2770579,959801.2847262537,1919889.347262809
6163,959750.0,1920250.0,342.5733888357036,0.07020982,0.9297902,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6164,959850.0,1920250.0,246.15462709090457,0.050432846,0.94956714,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6165,959950.0,1920250.0,154.36215254441876,0.031604797,0.96839523,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6166,960050.0,1920250.0,84.0431308200172,0.017181283,0.9828187,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6167,960150.0,1920250.0,101.48310961886536,0.020758491,0.9792415,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6168,960250.0,1920250.0,183.12398870109496,0.037504293,0.9624957,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6169,960350.0,1920250.0,277.0739412822557,0.056774877,0.94322515,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6170,960450.0,1920250.0,374.1731452650858,0.07669142,0.9233086,광교공공실버주택경로당,4111700115,127.04973,37.2796274,960083.8221315006,1920173.0629396273
6171,960550.0,1920250.0,453.40255190217573,0.092942595,0.9070574,광교에듀포레(아)경로당,4111700122,127.0523993,37.2838672,960322.6811727405,1920642.3009365841
6172,960650.0,1920250.0,407.8552505923057,0.08360014,0.91639984,광교에일린의뜰경로당,4111419,127.0592746,37.2776747,960928.940681025,1919952.446640239
6173,960750.0,1920250.0,347.2142987129205,0.07116175,0.92883825,광교에일린의뜰경로당,4111419,127.0592746,37.2776747,960928.940681025,1919952.446640239
6174,960850.0,1920250.0,307.8467687433114,0.06308686,0.93691313,광교에일린의뜰경로당,4111419,127.0592746,37.2776747,960928.940681025,1919952.446640239
6175,960950.0,1920250.0,298.29766479255335,0.06112819,0.9388718,광교에일린의뜰경로당,4111419,127.0592746,37.2776747,960928.940681025,1919952.446640239
6176,961050.0,1920250.0,321.2372341676525,0.06583345,0.93416655,광교에일린의뜰경로당,4111419,127.0592746,37.2776747,960928.940681025,1919952.446640239
6177,961150.0,1920250.0,370.6821069470118,0.07597535,0.92402464,광교에일린의뜰경로당,4111419,127.0592746,37.2776747,960928.940681025,1919952.446640239
6178,961250.0,1920250.0,348.9565691588269,0.071519114,0.92848086,광교푸른숲도서관,4111700134,127.0666,37.2814,961580.2468335587,1920362.7285060824
6179,961350.0,1920250.0,256.3616984796424,0.052526478,0.9474735,광교푸른숲도서관,4111700134,127.0666,37.2814,961580.2468335587,1920362.7285060824
6180,961450.0,1920250.0,172.25548971117033,0.035274994,0.964725,광교푸른숲도서관,4111700134,127.0666,37.2814,961580.2468335587,1920362.7285060824
6181,961550.0,1920250.0,116.71583878764316,0.023882957,0.976117,광교푸른숲도서관,4111700134,127.0666,37.2814,961580.2468335587,1920362.7285060824
6182,961650.0,1920250.0,132.56402344592257,0.027133664,0.97286636,광교푸른숲도서관,4111700134,127.0666,37.2814,961580.2468335587,1920362.7285060824
6183,961750.0,1920250.0,133.87353508100372,0.027402265,0.9725977,광교호반마을22단지(아)경로당,4111700129,127.0697497,37.2796897,961858.5976987669,1920171.7142208468
6184,961850.0,1920250.0,78.756483172586,0.01609691,0.9839031,광교호반마을22단지(아)경로당,4111700129,127.0697497,37.2796897,961858.5976987669,1920171.7142208468
6185,961950.0,1920250.0,40.07193743679564,0.008162113,0.99183786,광교레이크파크한양수자인(아)경로당,4111700128,127.0711175,37.2806364,961980.3290662814,1920276.1898436123
6186,962050.0,1920250.0,74.4308196491918,0.015209649,0.9847903,광교레이크파크한양수자인(아)경로당,4111700128,127.0711175,37.2806364,961980.3290662814,1920276.1898436123
6187,962150.0,1920250.0,171.6803240250978,0.03515702,0.964843,광교레이크파크한양수자인(아)경로당,4111700128,127.0711175,37.2806364,961980.3290662814,1920276.1898436123
6188,949250.0,1920150.0,770.2800530005726,0.15793903,0.842061,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6189,949350.0,1920150.0,693.0497362371718,0.14209792,0.85790205,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6190,949450.0,1920150.0,622.3379417537243,0.12759385,0.8724061,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6191,949550.0,1920150.0,560.616705596712,0.114933856,0.88506615,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6192,949650.0,1920150.0,511.1532719664024,0.104788154,0.8952118,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6193,949750.0,1920150.0,477.77007471147397,0.09794075,0.90205926,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6194,949850.0,1920150.0,463.9513133267928,0.09510631,0.9048937,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6195,949950.0,1920150.0,471.42061684392246,0.096638374,0.9033616,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6196,950050.0,1920150.0,499.2233716818082,0.102341145,0.8976588,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6197,950150.0,1920150.0,544.2522867946458,0.11157726,0.8884227,"LG빌리지(아)3,4단지경로",4111220,126.9344959,37.2747453,949865.0671157608,1919686.2934083277
6198,950250.0,1920150.0,479.63051517011485,0.098322354,0.90167767,LH수원당수2단지아파트경로당,4111300137,126.943836,37.280539,950696.9025165852,1920324.1366467811
6199,950350.0,1920150.0,388.15580346725625,0.079559475,0.92044055,LH수원당수2단지아파트경로당,4111300137,126.943836,37.280539,950696.9025165852,1920324.1366467811
6200,950450.0,1920150.0,302.13312371911945,0.0619149,0.9380851,LH수원당수2단지아파트경로당,4111300137,126.943836,37.280539,950696.9025165852,1920324.1366467811
6201,950550.0,1920150.0,227.82432076324557,0.04667302,0.953327,LH수원당수2단지아파트경로당,4111300137,126.943836,37.280539,950696.9025165852,1920324.1366467811
6202,950650.0,1920150.0,180.34250140828058,0.036933765,0.9630662,LH수원당수2단지아파트경로당,4111300137,126.943836,37.280539,950696.9025165852,1920324.1366467811
6203,950750.0,1920150.0,182.0519554884186,0.0372844,0.9627156,LH수원당수2단지아파트경로당,4111300137,126.943836,37.280539,950696.9025165852,1920324.1366467811
6204,950850.0,1920150.0,231.8672274818471,0.047502283,0.9524977,LH수원당수2단지아파트경로당,4111300137,126.943836,37.280539,950696.9025165852,1920324.1366467811
6205,950950.0,1920150.0,306.6822022135763,0.06284799,0.937152,LH수원당수2단지(아),4111300118,126.943895,37.280598,950702.1713036131,1920330.651350401
6206,951050.0,1920150.0,391.9435066842499,0.0803364,0.9196636,LH수원당수2단지(아),4111300118,126.943895,37.280598,950702.1713036131,1920330.651350401
6207,951150.0,1920150.0,375.70545833279886,0.07700572,0.92299426,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6208,951250.0,1920150.0,284.2006552787235,0.058236677,0.94176334,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6209,951350.0,1920150.0,200.96127363413373,0.041162994,0.95883703,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6210,951450.0,1920150.0,141.42437746177475,0.028951058,0.97104895,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6211,951550.0,1920150.0,140.05811501033386,0.028670818,0.9713292,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6212,951650.0,1920150.0,198.06992861119852,0.040569935,0.95943004,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6213,951750.0,1920150.0,280.79728926726244,0.057538595,0.94246143,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6214,951850.0,1920150.0,372.1055477947622,0.076267324,0.9237327,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6215,951950.0,1920150.0,466.98817944294626,0.09572922,0.90427077,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6216,952050.0,1920150.0,563.6429550515421,0.115554586,0.8844454,거산(아)경로당,4111233,126.9529366,37.277826,951501.922894801,1920018.4520333265
6217,952150.0,1920150.0,628.5538088377075,0.12886882,0.8711312,스마트버스정류장(홈플러스서수원점),4111300121,126.956119,37.274434,951781.8866787243,1919640.5174455354
6218,952250.0,1920150.0,691.8833390532872,0.14185867,0.8581413,스마트버스정류장(홈플러스서수원점),4111300121,126.956119,37.274434,951781.8866787243,1919640.5174455354
6219,952350.0,1920150.0,763.1023647680976,0.15646678,0.8435332,스마트버스정류장(홈플러스서수원점),4111300121,126.956119,37.274434,951781.8866787243,1919640.5174455354
6220,952450.0,1920150.0,701.4230723248347,0.14381541,0.8561846,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6221,952550.0,1920150.0,604.8728189911399,0.124011464,0.87598854,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6222,952650.0,1920150.0,509.65471440865366,0.10448078,0.8955192,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6223,952750.0,1920150.0,416.68300743328183,0.08541085,0.91458917,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6224,952850.0,1920150.0,327.8742585936298,0.067194805,0.9328052,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6225,952950.0,1920150.0,247.74650393698892,0.050759364,0.9492406,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6226,953050.0,1920150.0,187.7634974580483,0.038455926,0.9615441,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6227,953150.0,1920150.0,170.6807890254687,0.034952,0.965048,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6228,953250.0,1920150.0,207.3854684085522,0.042480696,0.9575193,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6229,953350.0,1920150.0,277.28240707212683,0.056817636,0.94318235,군들경로당,4111211,126.9713101,37.2775667,953130.6159961766,1919980.4234917858
6230,953450.0,1920150.0,239.9108310266666,0.049152147,0.95084786,선경(아)경로당,4111206,126.9776073,37.2791677,953689.8600391968,1920154.9364400553
6231,953550.0,1920150.0,139.94712931870868,0.028648052,0.9713519,선경(아)경로당,4111206,126.9776073,37.2791677,953689.8600391968,1920154.9364400553
6232,953650.0,1920150.0,40.16455110154924,0.008181109,0.9918189,선경(아)경로당,4111206,126.9776073,37.2791677,953689.8600391968,1920154.9364400553
6233,953750.0,1920150.0,60.342218436435935,0.01231986,0.98768014,선경(아)경로당,4111206,126.9776073,37.2791677,953689.8600391968,1920154.9364400553
6234,953850.0,1920150.0,26.96646182303888,0.0054739774,0.994526,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6235,953950.0,1920150.0,89.32552340675718,0.018264784,0.9817352,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6236,954050.0,1920150.0,187.69898295017168,0.038442694,0.9615573,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6237,954150.0,1920150.0,287.1981324263209,0.058851503,0.9411485,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6238,954250.0,1920150.0,386.95558703526206,0.0793133,0.9206867,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6239,954350.0,1920150.0,486.8125772886748,0.099795505,0.9002045,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6240,954450.0,1920150.0,586.7182837402288,0.120287694,0.8797123,여기산경로당,4111191,126.9795704,37.2789227,953863.7407046568,1920126.7969161794
6241,954550.0,1920150.0,580.418768048654,0.11899557,0.88100445,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6242,954650.0,1920150.0,480.56181985513047,0.09851338,0.90148664,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6243,954750.0,1920150.0,380.77996152874505,0.07804658,0.92195344,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6244,954850.0,1920150.0,281.1531531055453,0.05761159,0.9423884,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6245,954950.0,1920150.0,181.93628527742297,0.037260674,0.96273935,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6246,955050.0,1920150.0,84.58444478688435,0.017292313,0.9827077,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6247,955150.0,1920150.0,34.75981443079266,0.0070725144,0.9929275,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6248,955250.0,1920150.0,123.53930993259107,0.025282556,0.97471744,영광(아)경로당,4111325,126.9938475,37.2794483,955129.7314180032,1920178.2387903973
6249,955350.0,1920150.0,196.34741343947542,0.04021662,0.9597834,동말경로당,4111500098,126.9969293,37.2774997,955401.784284962,1919960.6043965786
6250,955450.0,1920150.0,195.4365620143117,0.04002979,0.95997024,동말경로당,4111500098,126.9969293,37.2774997,955401.784284962,1919960.6043965786
6251,955550.0,1920150.0,135.22620421685906,0.027679719,0.97232026,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6252,955650.0,1920150.0,43.16964499688748,0.008797499,0.9912025,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6253,955750.0,1920150.0,73.76388134727532,0.01507285,0.9849272,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6254,955850.0,1920150.0,170.34847264848761,0.03488384,0.96511614,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6255,955950.0,1920150.0,269.43662348673047,0.055208344,0.9447917,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6256,956050.0,1920150.0,369.01705383110385,0.075633824,0.9243662,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6257,956150.0,1920150.0,468.77614909511493,0.09609596,0.903904,화서1동경로당,4111500114,127.0000783,37.2794803,955682.1125402887,1920178.8513952065
6258,956250.0,1920150.0,535.119807195581,0.109704055,0.8902959,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6259,956350.0,1920150.0,483.56642907582676,0.09912967,0.9008703,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6260,956450.0,1920150.0,448.6867221182921,0.09197531,0.90802467,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6261,956550.0,1920150.0,434.51473839372625,0.08906841,0.9109316,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6262,956650.0,1920150.0,443.0421437713113,0.09081751,0.9091825,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6263,956750.0,1920150.0,473.0429414266639,0.09697114,0.90302885,신풍경로당,4111500076,127.0099863,37.2831767,956562.5835836194,1920584.3324893496
6264,956850.0,1920150.0,388.8083325825152,0.07969332,0.9203067,팔달문전시실,4111500117,127.017243,37.277819,957202.826576903,1919986.6435611416
