grid_id,gid,lbl,centroid_x,centroid_y,row,col,ADM_CD,ADM_NM,dist_to_admin,SGG_NM,population,single_household_ratio,low_income_ratio_proxy,chronic_disease_ratio_proxy
4837,다사519211,,951950.0,1921150.0,70,28,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4838,다사520211,,952050.0,1921150.0,70,29,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4839,다사521211,,952150.0,1921150.0,70,30,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4840,다사522211,,952250.0,1921150.0,70,31,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4841,다사523211,,952350.0,1921150.0,70,32,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4842,다사524211,,952450.0,1921150.0,70,33,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4843,다사525211,,952550.0,1921150.0,70,34,31012570,구운동,,권선구,0.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4844,다사526211,,952650.0,1921150.0,70,35,31012570,구운동,,권선구,0.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4845,다사527211,,952750.0,1921150.0,70,36,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4846,다사528211,,952850.0,1921150.0,70,37,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4847,다사529211,,952950.0,1921150.0,70,38,31012570,구운동,,권선구,0.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4848,다사530211,,953050.0,1921150.0,70,39,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4849,다사531211,,953150.0,1921150.0,70,40,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4850,다사532211,,953250.0,1921150.0,70,41,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4851,다사533211,,953350.0,1921150.0,70,42,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4852,다사534211,,953450.0,1921150.0,70,43,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4853,다사535211,,953550.0,1921150.0,70,44,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4854,다사536211,,953650.0,1921150.0,70,45,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4855,다사537211,66.0,953750.0,1921150.0,70,46,31013710,화서2동,,팔달구,66.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4856,다사538211,289.0,953850.0,1921150.0,70,47,31013710,화서2동,,팔달구,289.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4857,다사539211,522.0,953950.0,1921150.0,70,48,31013710,화서2동,,팔달구,522.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4858,다사540211,271.0,954050.0,1921150.0,70,49,31013710,화서2동,,팔달구,271.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4859,다사541211,1038.0,954150.0,1921150.0,70,50,31013710,화서2동,,팔달구,1038.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4860,다사542211,502.0,954250.0,1921150.0,70,51,31013710,화서2동,,팔달구,502.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4861,다사543211,299.0,954350.0,1921150.0,70,52,31013710,화서2동,,팔달구,299.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4862,다사544211,,954450.0,1921150.0,70,53,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4863,다사545211,,954550.0,1921150.0,70,54,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4864,다사546211,244.0,954650.0,1921150.0,70,55,31013710,화서2동,,팔달구,244.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4865,다사547211,485.0,954750.0,1921150.0,70,56,31011570,정자2동,,장안구,485.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
4866,다사548211,490.0,954850.0,1921150.0,70,57,31011570,정자2동,,장안구,490.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
4867,다사549211,791.0,954950.0,1921150.0,70,58,31011570,정자2동,,장안구,791.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
4868,다사550211,,955050.0,1921150.0,70,59,31011570,정자2동,,장안구,0.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
4869,다사551211,542.0,955150.0,1921150.0,70,60,31011570,정자2동,,장안구,542.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
4870,다사552211,434.0,955250.0,1921150.0,70,61,31011570,정자2동,,장안구,434.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
4871,다사553211,,955350.0,1921150.0,70,62,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4872,다사554211,,955450.0,1921150.0,70,63,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4873,다사555211,129.0,955550.0,1921150.0,70,64,31013710,화서2동,,팔달구,129.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4874,다사556211,535.0,955650.0,1921150.0,70,65,31013710,화서2동,,팔달구,535.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4875,다사557211,681.0,955750.0,1921150.0,70,66,31013710,화서2동,,팔달구,681.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4876,다사558211,479.0,955850.0,1921150.0,70,67,31013710,화서2동,,팔달구,479.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4877,다사559211,143.0,955950.0,1921150.0,70,68,31011580,영화동,,장안구,143.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4878,다사560211,250.0,956050.0,1921150.0,70,69,31011580,영화동,,장안구,250.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4879,다사561211,191.0,956150.0,1921150.0,70,70,31011580,영화동,,장안구,191.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4880,다사562211,217.0,956250.0,1921150.0,70,71,31011580,영화동,,장안구,217.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4881,다사563211,145.0,956350.0,1921150.0,70,72,31011580,영화동,,장안구,145.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4882,다사564211,302.0,956450.0,1921150.0,70,73,31011580,영화동,,장안구,302.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4883,다사565211,229.0,956550.0,1921150.0,70,74,31011580,영화동,,장안구,229.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4884,다사566211,164.0,956650.0,1921150.0,70,75,31011580,영화동,,장안구,164.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4885,다사567211,58.0,956750.0,1921150.0,70,76,31011580,영화동,,장안구,58.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4886,다사568211,,956850.0,1921150.0,70,77,31011580,영화동,,장안구,0.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4887,다사569211,,956950.0,1921150.0,70,78,31013720,행궁동,,팔달구,0.0,0.5834485482915268,0.08743707594659662,0.7457652016322571
4888,다사570211,177.0,957050.0,1921150.0,70,79,31013720,행궁동,,팔달구,177.0,0.5834485482915268,0.08743707594659662,0.7457652016322571
4889,다사571211,16.0,957150.0,1921150.0,70,80,31013720,행궁동,,팔달구,16.0,0.5834485482915268,0.08743707594659662,0.7457652016322571
4890,다사572211,,957250.0,1921150.0,70,81,31011580,영화동,,장안구,0.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
4891,다사573211,37.0,957350.0,1921150.0,70,82,31011610,연무동,,장안구,37.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
4892,다사574211,103.0,957450.0,1921150.0,70,83,31011610,연무동,,장안구,103.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
4893,다사575211,163.0,957550.0,1921150.0,70,84,31011610,연무동,,장안구,163.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
4894,다사576211,16.0,957650.0,1921150.0,70,85,31011610,연무동,,장안구,16.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
4895,다사577211,,957750.0,1921150.0,70,86,31013720,행궁동,,팔달구,0.0,0.5834485482915268,0.08743707594659662,0.7457652016322571
4896,다사578211,,957850.0,1921150.0,70,87,31013720,행궁동,,팔달구,0.0,0.5834485482915268,0.08743707594659662,0.7457652016322571
4897,다사579211,,957950.0,1921150.0,70,88,31013530,지동,,팔달구,0.0,0.47844643619291505,0.09708426786286446,0.7457652016322571
4898,다사580211,221.0,958050.0,1921150.0,70,89,31013540,우만1동,,팔달구,221.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4899,다사581211,318.0,958150.0,1921150.0,70,90,31013540,우만1동,,팔달구,318.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4900,다사582211,246.0,958250.0,1921150.0,70,91,31013540,우만1동,,팔달구,246.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4901,다사583211,254.0,958350.0,1921150.0,70,92,31013540,우만1동,,팔달구,254.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4902,다사584211,278.0,958450.0,1921150.0,70,93,31013540,우만1동,,팔달구,278.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4903,다사585211,119.0,958550.0,1921150.0,70,94,31013540,우만1동,,팔달구,119.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4904,다사586211,,958650.0,1921150.0,70,95,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4905,다사587211,,958750.0,1921150.0,70,96,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4906,다사588211,,958850.0,1921150.0,70,97,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4907,다사589211,,958950.0,1921150.0,70,98,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4908,다사590211,,959050.0,1921150.0,70,99,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4909,다사591211,,959150.0,1921150.0,70,100,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4910,다사592211,,959250.0,1921150.0,70,101,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4911,다사593211,,959350.0,1921150.0,70,102,31013540,우만1동,,팔달구,0.0,0.5306227483273289,0.11630344827586207,0.7457652016322571
4912,다사594211,,959450.0,1921150.0,70,103,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4913,다사595211,,959550.0,1921150.0,70,104,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4914,다사596211,,959650.0,1921150.0,70,105,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4915,다사597211,201.0,959750.0,1921150.0,70,106,31014620,광교1동,,영통구,201.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4916,다사598211,383.0,959850.0,1921150.0,70,107,31014620,광교1동,,영통구,383.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4917,다사599211,187.0,959950.0,1921150.0,70,108,31014620,광교1동,,영통구,187.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4918,다사600211,645.0,960050.0,1921150.0,70,109,31014620,광교1동,,영통구,645.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4919,다사601211,1170.0,960150.0,1921150.0,70,110,31014620,광교1동,,영통구,1170.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4920,다사602211,55.0,960250.0,1921150.0,70,111,31014620,광교1동,,영통구,55.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4921,다사603211,,960350.0,1921150.0,70,112,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4922,다사604211,,960450.0,1921150.0,70,113,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4923,다사605211,,960550.0,1921150.0,70,114,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4924,다사606211,,960650.0,1921150.0,70,115,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4925,다사607211,,960750.0,1921150.0,70,116,31014620,광교1동,,영통구,0.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4926,다사608211,182.0,960850.0,1921150.0,70,117,31014620,광교1동,,영통구,182.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4927,다사609211,631.0,960950.0,1921150.0,70,118,31014620,광교1동,,영통구,631.0,0.3732712583869643,0.00339172496193945,0.7521117761817314
4928,다사610211,117.0,961050.0,1921150.0,70,119,31014630,광교2동,,영통구,117.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4929,다사611211,191.0,961150.0,1921150.0,70,120,31014630,광교2동,,영통구,191.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4930,다사612211,443.0,961250.0,1921150.0,70,121,31014630,광교2동,,영통구,443.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4931,다사613211,408.0,961350.0,1921150.0,70,122,31014630,광교2동,,영통구,408.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4932,다사614211,252.0,961450.0,1921150.0,70,123,31014630,광교2동,,영통구,252.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4933,다사615211,,961550.0,1921150.0,70,124,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4934,다사616211,,961650.0,1921150.0,70,125,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4935,다사617211,,961750.0,1921150.0,70,126,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4936,다사618211,,961850.0,1921150.0,70,127,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4937,다사619211,,961950.0,1921150.0,70,128,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4938,다사620211,,962050.0,1921150.0,70,129,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4939,다사621211,,962150.0,1921150.0,70,130,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4940,다사622211,,962250.0,1921150.0,70,131,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4941,다사623211,,962350.0,1921150.0,70,132,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4942,다사624211,,962450.0,1921150.0,70,133,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4943,다사625211,,962550.0,1921150.0,70,134,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4944,다사626211,,962650.0,1921150.0,70,135,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4945,다사627211,,962750.0,1921150.0,70,136,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4946,다사628211,,962850.0,1921150.0,70,137,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4947,다사629211,,962950.0,1921150.0,70,138,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4948,다사630211,,963050.0,1921150.0,70,139,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4949,다사631211,,963150.0,1921150.0,70,140,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4950,다사632211,,963250.0,1921150.0,70,141,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4951,다사633211,,963350.0,1921150.0,70,142,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4952,다사634211,,963450.0,1921150.0,70,143,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4953,다사635211,,963550.0,1921150.0,70,144,31014630,광교2동,,영통구,0.0,0.26421969427657305,0.02141149913690081,0.7521117761817314
4954,다사495210,,949550.0,1921050.0,71,4,31012620,입북동,30.61895662874323,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4955,다사496210,,949650.0,1921050.0,71,5,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4956,다사497210,,949750.0,1921050.0,71,6,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4957,다사498210,,949850.0,1921050.0,71,7,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4958,다사499210,,949950.0,1921050.0,71,8,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4959,다사500210,,950050.0,1921050.0,71,9,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4960,다사501210,,950150.0,1921050.0,71,10,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4961,다사502210,,950250.0,1921050.0,71,11,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4962,다사503210,,950350.0,1921050.0,71,12,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4963,다사504210,,950450.0,1921050.0,71,13,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4964,다사505210,,950550.0,1921050.0,71,14,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4965,다사506210,,950650.0,1921050.0,71,15,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4966,다사507210,1596.0,950750.0,1921050.0,71,16,31012620,입북동,,권선구,1596.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4967,다사508210,,950850.0,1921050.0,71,17,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4968,다사509210,,950950.0,1921050.0,71,18,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4969,다사510210,,951050.0,1921050.0,71,19,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4970,다사511210,,951150.0,1921050.0,71,20,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4971,다사512210,,951250.0,1921050.0,71,21,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4972,다사513210,,951350.0,1921050.0,71,22,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4973,다사514210,,951450.0,1921050.0,71,23,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4974,다사515210,,951550.0,1921050.0,71,24,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4975,다사516210,,951650.0,1921050.0,71,25,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4976,다사517210,,951750.0,1921050.0,71,26,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4977,다사518210,,951850.0,1921050.0,71,27,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4978,다사519210,,951950.0,1921050.0,71,28,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4979,다사520210,,952050.0,1921050.0,71,29,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4980,다사521210,,952150.0,1921050.0,71,30,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4981,다사522210,,952250.0,1921050.0,71,31,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4982,다사523210,,952350.0,1921050.0,71,32,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4983,다사524210,,952450.0,1921050.0,71,33,31012620,입북동,,권선구,0.0,0.2592266028467061,0.02463452880772927,0.7896508161006539
4984,다사525210,,952550.0,1921050.0,71,34,31012570,구운동,,권선구,0.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4985,다사526210,,952650.0,1921050.0,71,35,31012570,구운동,,권선구,0.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4986,다사527210,,952750.0,1921050.0,71,36,31012570,구운동,,권선구,0.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4987,다사528210,7.0,952850.0,1921050.0,71,37,31012570,구운동,,권선구,7.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4988,다사529210,12.0,952950.0,1921050.0,71,38,31012570,구운동,,권선구,12.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4989,다사530210,,953050.0,1921050.0,71,39,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4990,다사531210,,953150.0,1921050.0,71,40,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4991,다사532210,,953250.0,1921050.0,71,41,31012570,구운동,,권선구,0.0,0.36167423096318707,0.036863123710887784,0.7896508161006539
4992,다사533210,,953350.0,1921050.0,71,42,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4993,다사534210,,953450.0,1921050.0,71,43,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4994,다사535210,,953550.0,1921050.0,71,44,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4995,다사536210,,953650.0,1921050.0,71,45,31011550,율천동,,장안구,0.0,0.4448201319217338,0.019355330336051208,0.7592805246732982
4996,다사537210,,953750.0,1921050.0,71,46,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4997,다사538210,31.0,953850.0,1921050.0,71,47,31013710,화서2동,,팔달구,31.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4998,다사539210,496.0,953950.0,1921050.0,71,48,31013710,화서2동,,팔달구,496.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
4999,다사540210,240.0,954050.0,1921050.0,71,49,31013710,화서2동,,팔달구,240.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5000,다사541210,,954150.0,1921050.0,71,50,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5001,다사542210,,954250.0,1921050.0,71,51,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5002,다사543210,356.0,954350.0,1921050.0,71,52,31013710,화서2동,,팔달구,356.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5003,다사544210,441.0,954450.0,1921050.0,71,53,31013710,화서2동,,팔달구,441.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5004,다사545210,,954550.0,1921050.0,71,54,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5005,다사546210,42.0,954650.0,1921050.0,71,55,31013710,화서2동,,팔달구,42.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5006,다사547210,82.0,954750.0,1921050.0,71,56,31013710,화서2동,,팔달구,82.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5007,다사548210,,954850.0,1921050.0,71,57,31011570,정자2동,,장안구,0.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
5008,다사549210,,954950.0,1921050.0,71,58,31011570,정자2동,,장안구,0.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
5009,다사550210,,955050.0,1921050.0,71,59,31011570,정자2동,,장안구,0.0,0.2845758693361433,0.028016436309301458,0.7592805246732982
5010,다사551210,,955150.0,1921050.0,71,60,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5011,다사552210,,955250.0,1921050.0,71,61,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5012,다사553210,,955350.0,1921050.0,71,62,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5013,다사554210,,955450.0,1921050.0,71,63,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5014,다사555210,114.0,955550.0,1921050.0,71,64,31013710,화서2동,,팔달구,114.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5015,다사556210,95.0,955650.0,1921050.0,71,65,31013710,화서2동,,팔달구,95.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5016,다사557210,,955750.0,1921050.0,71,66,31013710,화서2동,,팔달구,0.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5017,다사558210,604.0,955850.0,1921050.0,71,67,31013710,화서2동,,팔달구,604.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5018,다사559210,43.0,955950.0,1921050.0,71,68,31013710,화서2동,,팔달구,43.0,0.21722928540113984,0.011226357535082367,0.7457652016322571
5019,다사560210,130.0,956050.0,1921050.0,71,69,31011580,영화동,,장안구,130.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5020,다사561210,154.0,956150.0,1921050.0,71,70,31011580,영화동,,장안구,154.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5021,다사562210,117.0,956250.0,1921050.0,71,71,31011580,영화동,,장안구,117.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5022,다사563210,347.0,956350.0,1921050.0,71,72,31011580,영화동,,장안구,347.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5023,다사564210,177.0,956450.0,1921050.0,71,73,31011580,영화동,,장안구,177.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5024,다사565210,90.0,956550.0,1921050.0,71,74,31011580,영화동,,장안구,90.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5025,다사566210,,956650.0,1921050.0,71,75,31011580,영화동,,장안구,0.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5026,다사567210,,956750.0,1921050.0,71,76,31011580,영화동,,장안구,0.0,0.4759299781181619,0.08653846153846154,0.7592805246732982
5027,다사568210,37.0,956850.0,1921050.0,71,77,31013720,행궁동,,팔달구,37.0,0.5834485482915268,0.08743707594659662,0.7457652016322571
5028,다사569210,,956950.0,1921050.0,71,78,31013720,행궁동,,팔달구,0.0,0.5834485482915268,0.08743707594659662,0.7457652016322571
