grid_id,gid,lbl,centroid_x,centroid_y,row,col
5628,다사600206,,960050.0,1920650.0,75,109
5629,다사601206,,960150.0,1920650.0,75,110
5630,다사602206,,960250.0,1920650.0,75,111
5631,다사603206,453.00,960350.0,1920650.0,75,112
5632,다사604206,273.00,960450.0,1920650.0,75,113
5633,다사605206,,960550.0,1920650.0,75,114
5634,다사606206,610.00,960650.0,1920650.0,75,115
5635,다사607206,,960750.0,1920650.0,75,116
5636,다사608206,1499.00,960850.0,1920650.0,75,117
5637,다사609206,,960950.0,1920650.0,75,118
5638,다사610206,,961050.0,1920650.0,75,119
5639,다사611206,,961150.0,1920650.0,75,120
5640,다사612206,,961250.0,1920650.0,75,121
5641,다사613206,115.00,961350.0,1920650.0,75,122
5642,다사614206,931.00,961450.0,1920650.0,75,123
5643,다사615206,,961550.0,1920650.0,75,124
5644,다사616206,,961650.0,1920650.0,75,125
5645,다사617206,,961750.0,1920650.0,75,126
5646,다사618206,,961850.0,1920650.0,75,127
5647,다사619206,,961950.0,1920650.0,75,128
5648,다사620206,,962050.0,1920650.0,75,129
5649,다사621206,,962150.0,1920650.0,75,130
5650,다사622206,,962250.0,1920650.0,75,131
5651,다사623206,,962350.0,1920650.0,75,132
5652,다사624206,,962450.0,1920650.0,75,133
5653,다사625206,,962550.0,1920650.0,75,134
5654,다사626206,,962650.0,1920650.0,75,135
5655,다사627206,,962750.0,1920650.0,75,136
5656,다사628206,,962850.0,1920650.0,75,137
5657,다사629206,,962950.0,1920650.0,75,138
5658,다사492205,,949250.0,1920550.0,76,1
5659,다사493205,,949350.0,1920550.0,76,2
5660,다사494205,,949450.0,1920550.0,76,3
5661,다사495205,,949550.0,1920550.0,76,4
5662,다사496205,,949650.0,1920550.0,76,5
5663,다사497205,,949750.0,1920550.0,76,6
5664,다사498205,N/A,949850.0,1920550.0,76,7
5665,다사499205,6.00,949950.0,1920550.0,76,8
5666,다사500205,6.00,950050.0,1920550.0,76,9
5667,다사501205,N/A,950150.0,1920550.0,76,10
5668,다사502205,,950250.0,1920550.0,76,11
5669,다사503205,,950350.0,1920550.0,76,12
5670,다사504205,,950450.0,1920550.0,76,13
5671,다사505205,,950550.0,1920550.0,76,14
5672,다사506205,,950650.0,1920550.0,76,15
5673,다사507205,,950750.0,1920550.0,76,16
5674,다사508205,,950850.0,1920550.0,76,17
5675,다사509205,,950950.0,1920550.0,76,18
5676,다사510205,,951050.0,1920550.0,76,19
5677,다사511205,,951150.0,1920550.0,76,20
5678,다사512205,,951250.0,1920550.0,76,21
5679,다사513205,,951350.0,1920550.0,76,22
5680,다사514205,,951450.0,1920550.0,76,23
5681,다사515205,,951550.0,1920550.0,76,24
5682,다사516205,,951650.0,1920550.0,76,25
5683,다사517205,,951750.0,1920550.0,76,26
5684,다사518205,,951850.0,1920550.0,76,27
5685,다사519205,,951950.0,1920550.0,76,28
5686,다사520205,,952050.0,1920550.0,76,29
5687,다사521205,12.00,952150.0,1920550.0,76,30
5688,다사522205,,952250.0,1920550.0,76,31
5689,다사523205,,952350.0,1920550.0,76,32
5690,다사524205,,952450.0,1920550.0,76,33
5691,다사525205,,952550.0,1920550.0,76,34
5692,다사526205,,952650.0,1920550.0,76,35
5693,다사527205,,952750.0,1920550.0,76,36
5694,다사528205,,952850.0,1920550.0,76,37
5695,다사529205,,952950.0,1920550.0,76,38
5696,다사530205,,953050.0,1920550.0,76,39
5697,다사531205,,953150.0,1920550.0,76,40
5698,다사532205,95.00,953250.0,1920550.0,76,41
5699,다사533205,100.00,953350.0,1920550.0,76,42
5700,다사534205,156.00,953450.0,1920550.0,76,43
5701,다사535205,545.00,953550.0,1920550.0,76,44
5702,다사536205,163.00,953650.0,1920550.0,76,45
5703,다사537205,646.00,953750.0,1920550.0,76,46
5704,다사538205,305.00,953850.0,1920550.0,76,47
5705,다사539205,267.00,953950.0,1920550.0,76,48
5706,다사540205,,954050.0,1920550.0,76,49
5707,다사541205,,954150.0,1920550.0,76,50
5708,다사542205,,954250.0,1920550.0,76,51
5709,다사543205,,954350.0,1920550.0,76,52
5710,다사544205,,954450.0,1920550.0,76,53
5711,다사545205,,954550.0,1920550.0,76,54
5712,다사546205,,954650.0,1920550.0,76,55
5713,다사547205,,954750.0,1920550.0,76,56
5714,다사548205,,954850.0,1920550.0,76,57
5715,다사549205,,954950.0,1920550.0,76,58
5716,다사550205,,955050.0,1920550.0,76,59
5717,다사551205,83.00,955150.0,1920550.0,76,60
5718,다사552205,88.00,955250.0,1920550.0,76,61
5719,다사553205,148.00,955350.0,1920550.0,76,62
5720,다사554205,483.00,955450.0,1920550.0,76,63
5721,다사555205,1292.00,955550.0,1920550.0,76,64
5722,다사556205,618.00,955650.0,1920550.0,76,65
5723,다사557205,145.00,955750.0,1920550.0,76,66
5724,다사558205,320.00,955850.0,1920550.0,76,67
5725,다사559205,374.00,955950.0,1920550.0,76,68
5726,다사560205,108.00,956050.0,1920550.0,76,69
5727,다사561205,226.00,956150.0,1920550.0,76,70
5728,다사562205,75.00,956250.0,1920550.0,76,71
5729,다사563205,,956350.0,1920550.0,76,72
5730,다사564205,,956450.0,1920550.0,76,73
5731,다사565205,6.00,956550.0,1920550.0,76,74
5732,다사566205,N/A,956650.0,1920550.0,76,75
5733,다사567205,,956750.0,1920550.0,76,76
5734,다사568205,,956850.0,1920550.0,76,77
5735,다사569205,6.00,956950.0,1920550.0,76,78
5736,다사570205,N/A,957050.0,1920550.0,76,79
5737,다사571205,12.00,957150.0,1920550.0,76,80
5738,다사572205,16.00,957250.0,1920550.0,76,81
5739,다사573205,,957350.0,1920550.0,76,82
5740,다사574205,27.00,957450.0,1920550.0,76,83
5741,다사575205,52.00,957550.0,1920550.0,76,84
5742,다사576205,46.00,957650.0,1920550.0,76,85
5743,다사577205,113.00,957750.0,1920550.0,76,86
5744,다사578205,152.00,957850.0,1920550.0,76,87
5745,다사579205,185.00,957950.0,1920550.0,76,88
5746,다사580205,197.00,958050.0,1920550.0,76,89
5747,다사581205,273.00,958150.0,1920550.0,76,90
5748,다사582205,213.00,958250.0,1920550.0,76,91
5749,다사583205,310.00,958350.0,1920550.0,76,92
5750,다사584205,421.00,958450.0,1920550.0,76,93
5751,다사585205,311.00,958550.0,1920550.0,76,94
5752,다사586205,92.00,958650.0,1920550.0,76,95
5753,다사587205,8.00,958750.0,1920550.0,76,96
5754,다사588205,,958850.0,1920550.0,76,97
5755,다사589205,,958950.0,1920550.0,76,98
5756,다사590205,,959050.0,1920550.0,76,99
5757,다사591205,,959150.0,1920550.0,76,100
5758,다사592205,,959250.0,1920550.0,76,101
5759,다사593205,,959350.0,1920550.0,76,102
5760,다사594205,,959450.0,1920550.0,76,103
5761,다사595205,225.00,959550.0,1920550.0,76,104
5762,다사596205,,959650.0,1920550.0,76,105
5763,다사597205,,959750.0,1920550.0,76,106
5764,다사598205,,959850.0,1920550.0,76,107
5765,다사599205,,959950.0,1920550.0,76,108
5766,다사600205,,960050.0,1920550.0,76,109
5767,다사601205,,960150.0,1920550.0,76,110
5768,다사602205,,960250.0,1920550.0,76,111
5769,다사603205,,960350.0,1920550.0,76,112
5770,다사604205,,960450.0,1920550.0,76,113
5771,다사605205,85.00,960550.0,1920550.0,76,114
5772,다사606205,758.00,960650.0,1920550.0,76,115
5773,다사607205,1470.00,960750.0,1920550.0,76,116
5774,다사608205,904.00,960850.0,1920550.0,76,117
5775,다사609205,,960950.0,1920550.0,76,118
5776,다사610205,,961050.0,1920550.0,76,119
5777,다사611205,,961150.0,1920550.0,76,120
5778,다사612205,,961250.0,1920550.0,76,121
5779,다사613205,,961350.0,1920550.0,76,122
5780,다사614205,,961450.0,1920550.0,76,123
5781,다사615205,,961550.0,1920550.0,76,124
5782,다사616205,,961650.0,1920550.0,76,125
5783,다사617205,,961750.0,1920550.0,76,126
5784,다사618205,,961850.0,1920550.0,76,127
5785,다사619205,,961950.0,1920550.0,76,128
5786,다사620205,,962050.0,1920550.0,76,129
5787,다사621205,,962150.0,1920550.0,76,130
5788,다사622205,,962250.0,1920550.0,76,131
5789,다사623205,,962350.0,1920550.0,76,132
5790,다사624205,,962450.0,1920550.0,76,133
5791,다사625205,,962550.0,1920550.0,76,134
5792,다사626205,,962650.0,1920550.0,76,135
5793,다사627205,,962750.0,1920550.0,76,136
5794,다사492204,,949250.0,1920450.0,77,1
5795,다사493204,,949350.0,1920450.0,77,2
5796,다사494204,,949450.0,1920450.0,77,3
5797,다사495204,,949550.0,1920450.0,77,4
5798,다사496204,,949650.0,1920450.0,77,5
5799,다사497204,N/A,949750.0,1920450.0,77,6
5800,다사498204,,949850.0,1920450.0,77,7
5801,다사499204,,949950.0,1920450.0,77,8
5802,다사500204,,950050.0,1920450.0,77,9
5803,다사501204,N/A,950150.0,1920450.0,77,10
5804,다사502204,,950250.0,1920450.0,77,11
5805,다사503204,,950350.0,1920450.0,77,12
5806,다사504204,,950450.0,1920450.0,77,13
5807,다사505204,,950550.0,1920450.0,77,14
5808,다사506204,,950650.0,1920450.0,77,15
5809,다사507204,,950750.0,1920450.0,77,16
5810,다사508204,,950850.0,1920450.0,77,17
5811,다사509204,,950950.0,1920450.0,77,18
5812,다사510204,,951050.0,1920450.0,77,19
5813,다사511204,,951150.0,1920450.0,77,20
5814,다사512204,,951250.0,1920450.0,77,21
5815,다사513204,,951350.0,1920450.0,77,22
5816,다사514204,,951450.0,1920450.0,77,23
5817,다사515204,,951550.0,1920450.0,77,24
5818,다사516204,,951650.0,1920450.0,77,25
5819,다사517204,,951750.0,1920450.0,77,26
5820,다사518204,,951850.0,1920450.0,77,27
5821,다사519204,,951950.0,1920450.0,77,28
5822,다사520204,,952050.0,1920450.0,77,29
5823,다사521204,7.00,952150.0,1920450.0,77,30
5824,다사522204,N/A,952250.0,1920450.0,77,31
5825,다사523204,,952350.0,1920450.0,77,32
5826,다사524204,,952450.0,1920450.0,77,33
5827,다사525204,,952550.0,1920450.0,77,34
5828,다사526204,,952650.0,1920450.0,77,35
5829,다사527204,,952750.0,1920450.0,77,36
5830,다사528204,,952850.0,1920450.0,77,37
5831,다사529204,,952950.0,1920450.0,77,38
5832,다사530204,,953050.0,1920450.0,77,39
5833,다사531204,,953150.0,1920450.0,77,40
5834,다사532204,46.00,953250.0,1920450.0,77,41
5835,다사533204,N/A,953350.0,1920450.0,77,42
5836,다사534204,,953450.0,1920450.0,77,43
5837,다사535204,710.00,953550.0,1920450.0,77,44
5838,다사536204,270.00,953650.0,1920450.0,77,45
5839,다사537204,,953750.0,1920450.0,77,46
5840,다사538204,425.00,953850.0,1920450.0,77,47
5841,다사539204,,953950.0,1920450.0,77,48
5842,다사540204,,954050.0,1920450.0,77,49
5843,다사541204,,954150.0,1920450.0,77,50
5844,다사542204,,954250.0,1920450.0,77,51
5845,다사543204,,954350.0,1920450.0,77,52
5846,다사544204,,954450.0,1920450.0,77,53
5847,다사545204,,954550.0,1920450.0,77,54
5848,다사546204,,954650.0,1920450.0,77,55
5849,다사547204,,954750.0,1920450.0,77,56
5850,다사548204,,954850.0,1920450.0,77,57
5851,다사549204,,954950.0,1920450.0,77,58
5852,다사550204,145.00,955050.0,1920450.0,77,59
5853,다사551204,245.00,955150.0,1920450.0,77,60
5854,다사552204,131.00,955250.0,1920450.0,77,61
5855,다사553204,446.00,955350.0,1920450.0,77,62
5856,다사554204,259.00,955450.0,1920450.0,77,63
5857,다사555204,617.00,955550.0,1920450.0,77,64
5858,다사556204,381.00,955650.0,1920450.0,77,65
5859,다사557204,186.00,955750.0,1920450.0,77,66
5860,다사558204,575.00,955850.0,1920450.0,77,67
5861,다사559204,301.00,955950.0,1920450.0,77,68
5862,다사560204,334.00,956050.0,1920450.0,77,69
5863,다사561204,209.00,956150.0,1920450.0,77,70
5864,다사562204,202.00,956250.0,1920450.0,77,71
5865,다사563204,76.00,956350.0,1920450.0,77,72
5866,다사564204,,956450.0,1920450.0,77,73
5867,다사565204,,956550.0,1920450.0,77,74
5868,다사566204,,956650.0,1920450.0,77,75
5869,다사567204,,956750.0,1920450.0,77,76
5870,다사568204,,956850.0,1920450.0,77,77
5871,다사569204,,956950.0,1920450.0,77,78
5872,다사570204,,957050.0,1920450.0,77,79
5873,다사571204,N/A,957150.0,1920450.0,77,80
5874,다사572204,12.00,957250.0,1920450.0,77,81
5875,다사573204,50.00,957350.0,1920450.0,77,82
5876,다사574204,117.00,957450.0,1920450.0,77,83
5877,다사575204,32.00,957550.0,1920450.0,77,84
5878,다사576204,50.00,957650.0,1920450.0,77,85
5879,다사577204,156.00,957750.0,1920450.0,77,86
5880,다사578204,214.00,957850.0,1920450.0,77,87
5881,다사579204,148.00,957950.0,1920450.0,77,88
5882,다사580204,273.00,958050.0,1920450.0,77,89
5883,다사581204,319.00,958150.0,1920450.0,77,90
5884,다사582204,176.00,958250.0,1920450.0,77,91
5885,다사583204,147.00,958350.0,1920450.0,77,92
5886,다사584204,265.00,958450.0,1920450.0,77,93
5887,다사585204,227.00,958550.0,1920450.0,77,94
5888,다사586204,37.00,958650.0,1920450.0,77,95
5889,다사587204,558.00,958750.0,1920450.0,77,96
5890,다사588204,,958850.0,1920450.0,77,97
5891,다사589204,,958950.0,1920450.0,77,98
5892,다사590204,104.00,959050.0,1920450.0,77,99
5893,다사591204,189.00,959150.0,1920450.0,77,100
5894,다사592204,N/A,959250.0,1920450.0,77,101
5895,다사593204,,959350.0,1920450.0,77,102
5896,다사594204,,959450.0,1920450.0,77,103
5897,다사595204,,959550.0,1920450.0,77,104
5898,다사596204,,959650.0,1920450.0,77,105
5899,다사597204,,959750.0,1920450.0,77,106
5900,다사598204,,959850.0,1920450.0,77,107
5901,다사599204,,959950.0,1920450.0,77,108
5902,다사600204,,960050.0,1920450.0,77,109
5903,다사601204,,960150.0,1920450.0,77,110
5904,다사602204,,960250.0,1920450.0,77,111
5905,다사603204,,960350.0,1920450.0,77,112
5906,다사604204,,960450.0,1920450.0,77,113
5907,다사605204,,960550.0,1920450.0,77,114
5908,다사606204,,960650.0,1920450.0,77,115
5909,다사607204,728.00,960750.0,1920450.0,77,116
5910,다사608204,617.00,960850.0,1920450.0,77,117
5911,다사609204,,960950.0,1920450.0,77,118
5912,다사610204,,961050.0,1920450.0,77,119
5913,다사611204,,961150.0,1920450.0,77,120
5914,다사612204,,961250.0,1920450.0,77,121
5915,다사613204,,961350.0,1920450.0,77,122
5916,다사614204,,961450.0,1920450.0,77,123
5917,다사615204,,961550.0,1920450.0,77,124
5918,다사616204,,961650.0,1920450.0,77,125
5919,다사617204,,961750.0,1920450.0,77,126
5920,다사618204,,961850.0,1920450.0,77,127
5921,다사619204,,961950.0,1920450.0,77,128
5922,다사620204,,962050.0,1920450.0,77,129
5923,다사621204,,962150.0,1920450.0,77,130
5924,다사622204,,962250.0,1920450.0,77,131
5925,다사623204,,962350.0,1920450.0,77,132
5926,다사492203,,949250.0,1920350.0,78,1
5927,다사493203,,949350.0,1920350.0,78,2
5928,다사494203,,949450.0,1920350.0,78,3
5929,다사495203,,949550.0,1920350.0,78,4
5930,다사496203,,949650.0,1920350.0,78,5
5931,다사497203,,949750.0,1920350.0,78,6
5932,다사498203,,949850.0,1920350.0,78,7
5933,다사499203,,949950.0,1920350.0,78,8
5934,다사500203,,950050.0,1920350.0,78,9
5935,다사501203,,950150.0,1920350.0,78,10
5936,다사502203,N/A,950250.0,1920350.0,78,11
5937,다사503203,,950350.0,1920350.0,78,12
5938,다사504203,,950450.0,1920350.0,78,13
5939,다사505203,,950550.0,1920350.0,78,14
5940,다사506203,686.00,950650.0,1920350.0,78,15
5941,다사507203,150.00,950750.0,1920350.0,78,16
5942,다사508203,,950850.0,1920350.0,78,17
5943,다사509203,,950950.0,1920350.0,78,18
5944,다사510203,,951050.0,1920350.0,78,19
5945,다사511203,,951150.0,1920350.0,78,20
5946,다사512203,,951250.0,1920350.0,78,21
5947,다사513203,,951350.0,1920350.0,78,22
5948,다사514203,,951450.0,1920350.0,78,23
5949,다사515203,,951550.0,1920350.0,78,24
5950,다사516203,,951650.0,1920350.0,78,25
5951,다사517203,,951750.0,1920350.0,78,26
5952,다사518203,,951850.0,1920350.0,78,27
5953,다사519203,,951950.0,1920350.0,78,28
5954,다사520203,,952050.0,1920350.0,78,29
5955,다사521203,,952150.0,1920350.0,78,30
5956,다사522203,6.00,952250.0,1920350.0,78,31
5957,다사523203,,952350.0,1920350.0,78,32
5958,다사524203,,952450.0,1920350.0,78,33
5959,다사525203,,952550.0,1920350.0,78,34
5960,다사526203,,952650.0,1920350.0,78,35
5961,다사527203,,952750.0,1920350.0,78,36
5962,다사528203,,952850.0,1920350.0,78,37
5963,다사529203,,952950.0,1920350.0,78,38
5964,다사530203,8.00,953050.0,1920350.0,78,39
5965,다사531203,15.00,953150.0,1920350.0,78,40
5966,다사532203,100.00,953250.0,1920350.0,78,41
5967,다사533203,139.00,953350.0,1920350.0,78,42
5968,다사534203,122.00,953450.0,1920350.0,78,43
5969,다사535203,302.00,953550.0,1920350.0,78,44
5970,다사536203,,953650.0,1920350.0,78,45
5971,다사537203,217.00,953750.0,1920350.0,78,46
5972,다사538203,123.00,953850.0,1920350.0,78,47
5973,다사539203,,953950.0,1920350.0,78,48
5974,다사540203,,954050.0,1920350.0,78,49
5975,다사541203,,954150.0,1920350.0,78,50
5976,다사542203,,954250.0,1920350.0,78,51
5977,다사543203,,954350.0,1920350.0,78,52
5978,다사544203,,954450.0,1920350.0,78,53
5979,다사545203,,954550.0,1920350.0,78,54
5980,다사546203,,954650.0,1920350.0,78,55
5981,다사547203,,954750.0,1920350.0,78,56
5982,다사548203,,954850.0,1920350.0,78,57
5983,다사549203,,954950.0,1920350.0,78,58
5984,다사550203,741.00,955050.0,1920350.0,78,59
5985,다사551203,489.00,955150.0,1920350.0,78,60
5986,다사552203,280.00,955250.0,1920350.0,78,61
5987,다사553203,122.00,955350.0,1920350.0,78,62
5988,다사554203,202.00,955450.0,1920350.0,78,63
5989,다사555203,291.00,955550.0,1920350.0,78,64
5990,다사556203,237.00,955650.0,1920350.0,78,65
5991,다사557203,,955750.0,1920350.0,78,66
5992,다사558203,233.00,955850.0,1920350.0,78,67
5993,다사559203,447.00,955950.0,1920350.0,78,68
5994,다사560203,172.00,956050.0,1920350.0,78,69
5995,다사561203,172.00,956150.0,1920350.0,78,70
5996,다사562203,201.00,956250.0,1920350.0,78,71
5997,다사563203,30.00,956350.0,1920350.0,78,72
5998,다사564203,,956450.0,1920350.0,78,73
5999,다사565203,,956550.0,1920350.0,78,74
6000,다사566203,,956650.0,1920350.0,78,75
6001,다사567203,,956750.0,1920350.0,78,76
6002,다사568203,,956850.0,1920350.0,78,77
6003,다사569203,7.00,956950.0,1920350.0,78,78
6004,다사570203,12.00,957050.0,1920350.0,78,79
6005,다사571203,N/A,957150.0,1920350.0,78,80
6006,다사572203,137.00,957250.0,1920350.0,78,81
6007,다사573203,68.00,957350.0,1920350.0,78,82
6008,다사574203,90.00,957450.0,1920350.0,78,83
6009,다사575203,,957550.0,1920350.0,78,84
6010,다사576203,151.00,957650.0,1920350.0,78,85
6011,다사577203,162.00,957750.0,1920350.0,78,86
6012,다사578203,169.00,957850.0,1920350.0,78,87
6013,다사579203,199.00,957950.0,1920350.0,78,88
6014,다사580203,226.00,958050.0,1920350.0,78,89
6015,다사581203,206.00,958150.0,1920350.0,78,90
6016,다사582203,252.00,958250.0,1920350.0,78,91
6017,다사583203,N/A,958350.0,1920350.0,78,92
6018,다사584203,196.00,958450.0,1920350.0,78,93
6019,다사585203,102.00,958550.0,1920350.0,78,94
6020,다사586203,1028.00,958650.0,1920350.0,78,95
6021,다사587203,693.00,958750.0,1920350.0,78,96
6022,다사588203,514.00,958850.0,1920350.0,78,97
6023,다사589203,443.00,958950.0,1920350.0,78,98
6024,다사590203,264.00,959050.0,1920350.0,78,99
6025,다사591203,182.00,959150.0,1920350.0,78,100
6026,다사592203,323.00,959250.0,1920350.0,78,101
6027,다사593203,178.00,959350.0,1920350.0,78,102
6028,다사594203,,959450.0,1920350.0,78,103
6029,다사595203,,959550.0,1920350.0,78,104
6030,다사596203,,959650.0,1920350.0,78,105
6031,다사597203,,959750.0,1920350.0,78,106
6032,다사598203,,959850.0,1920350.0,78,107
6033,다사599203,,959950.0,1920350.0,78,108
6034,다사600203,,960050.0,1920350.0,78,109
6035,다사601203,95.00,960150.0,1920350.0,78,110
6036,다사602203,123.00,960250.0,1920350.0,78,111
6037,다사603203,,960350.0,1920350.0,78,112
6038,다사604203,,960450.0,1920350.0,78,113
6039,다사605203,,960550.0,1920350.0,78,114
6040,다사606203,,960650.0,1920350.0,78,115
6041,다사607203,758.00,960750.0,1920350.0,78,116
6042,다사608203,514.00,960850.0,1920350.0,78,117
6043,다사609203,,960950.0,1920350.0,78,118
6044,다사610203,,961050.0,1920350.0,78,119
6045,다사611203,,961150.0,1920350.0,78,120
6046,다사612203,,961250.0,1920350.0,78,121
6047,다사613203,,961350.0,1920350.0,78,122
6048,다사614203,,961450.0,1920350.0,78,123
6049,다사615203,,961550.0,1920350.0,78,124
6050,다사616203,,961650.0,1920350.0,78,125
6051,다사617203,,961750.0,1920350.0,78,126
6052,다사618203,,961850.0,1920350.0,78,127
6053,다사619203,259.00,961950.0,1920350.0,78,128
6054,다사620203,269.00,962050.0,1920350.0,78,129
6055,다사621203,261.00,962150.0,1920350.0,78,130
6056,다사622203,,962250.0,1920350.0,78,131
6057,다사623203,,962350.0,1920350.0,78,132
6058,다사492202,,949250.0,1920250.0,79,1
6059,다사493202,,949350.0,1920250.0,79,2
6060,다사494202,,949450.0,1920250.0,79,3
6061,다사495202,,949550.0,1920250.0,79,4
6062,다사496202,,949650.0,1920250.0,79,5
6063,다사497202,,949750.0,1920250.0,79,6
6064,다사498202,,949850.0,1920250.0,79,7
6065,다사499202,,949950.0,1920250.0,79,8
6066,다사500202,N/A,950050.0,1920250.0,79,9
6067,다사501202,N/A,950150.0,1920250.0,79,10
6068,다사502202,,950250.0,1920250.0,79,11
6069,다사503202,,950350.0,1920250.0,79,12
6070,다사504202,,950450.0,1920250.0,79,13
6071,다사505202,,950550.0,1920250.0,79,14
6072,다사506202,112.00,950650.0,1920250.0,79,15
6073,다사507202,119.00,950750.0,1920250.0,79,16
6074,다사508202,,950850.0,1920250.0,79,17
6075,다사509202,,950950.0,1920250.0,79,18
6076,다사510202,,951050.0,1920250.0,79,19
6077,다사511202,,951150.0,1920250.0,79,20
6078,다사512202,,951250.0,1920250.0,79,21
6079,다사513202,,951350.0,1920250.0,79,22
6080,다사514202,,951450.0,1920250.0,79,23
6081,다사515202,,951550.0,1920250.0,79,24
6082,다사516202,,951650.0,1920250.0,79,25
6083,다사517202,,951750.0,1920250.0,79,26
6084,다사518202,,951850.0,1920250.0,79,27
6085,다사519202,,951950.0,1920250.0,79,28
6086,다사520202,,952050.0,1920250.0,79,29
6087,다사521202,,952150.0,1920250.0,79,30
6088,다사522202,,952250.0,1920250.0,79,31
6089,다사523202,N/A,952350.0,1920250.0,79,32
6090,다사524202,,952450.0,1920250.0,79,33
6091,다사525202,,952550.0,1920250.0,79,34
6092,다사526202,,952650.0,1920250.0,79,35
6093,다사527202,,952750.0,1920250.0,79,36
6094,다사528202,,952850.0,1920250.0,79,37
6095,다사529202,164.00,952950.0,1920250.0,79,38
6096,다사530202,427.00,953050.0,1920250.0,79,39
6097,다사531202,280.00,953150.0,1920250.0,79,40
6098,다사532202,240.00,953250.0,1920250.0,79,41
6099,다사533202,200.00,953350.0,1920250.0,79,42
6100,다사534202,183.00,953450.0,1920250.0,79,43
6101,다사535202,,953550.0,1920250.0,79,44
6102,다사536202,,953650.0,1920250.0,79,45
6103,다사537202,6.00,953750.0,1920250.0,79,46
6104,다사538202,213.00,953850.0,1920250.0,79,47
6105,다사539202,,953950.0,1920250.0,79,48
6106,다사540202,,954050.0,1920250.0,79,49
6107,다사541202,,954150.0,1920250.0,79,50
6108,다사542202,,954250.0,1920250.0,79,51
6109,다사543202,,954350.0,1920250.0,79,52
6110,다사544202,,954450.0,1920250.0,79,53
6111,다사545202,,954550.0,1920250.0,79,54
6112,다사546202,,954650.0,1920250.0,79,55
6113,다사547202,,954750.0,1920250.0,79,56
6114,다사548202,,954850.0,1920250.0,79,57
6115,다사549202,,954950.0,1920250.0,79,58
6116,다사550202,6.00,955050.0,1920250.0,79,59
6117,다사551202,729.00,955150.0,1920250.0,79,60
6118,다사552202,205.00,955250.0,1920250.0,79,61
6119,다사553202,294.00,955350.0,1920250.0,79,62
6120,다사554202,189.00,955450.0,1920250.0,79,63
6121,다사555202,198.00,955550.0,1920250.0,79,64
6122,다사556202,368.00,955650.0,1920250.0,79,65
6123,다사557202,134.00,955750.0,1920250.0,79,66
6124,다사558202,80.00,955850.0,1920250.0,79,67
6125,다사559202,183.00,955950.0,1920250.0,79,68
6126,다사560202,116.00,956050.0,1920250.0,79,69
6127,다사561202,210.00,956150.0,1920250.0,79,70
6128,다사562202,32.00,956250.0,1920250.0,79,71
6129,다사563202,11.00,956350.0,1920250.0,79,72
6130,다사564202,,956450.0,1920250.0,79,73
6131,다사565202,,956550.0,1920250.0,79,74
6132,다사566202,,956650.0,1920250.0,79,75
6133,다사567202,,956750.0,1920250.0,79,76
6134,다사568202,81.00,956850.0,1920250.0,79,77
6135,다사569202,92.00,956950.0,1920250.0,79,78
6136,다사570202,170.00,957050.0,1920250.0,79,79
6137,다사571202,51.00,957150.0,1920250.0,79,80
6138,다사572202,92.00,957250.0,1920250.0,79,81
6139,다사573202,32.00,957350.0,1920250.0,79,82
6140,다사574202,N/A,957450.0,1920250.0,79,83
6141,다사575202,73.00,957550.0,1920250.0,79,84
6142,다사576202,158.00,957650.0,1920250.0,79,85
6143,다사577202,125.00,957750.0,1920250.0,79,86
6144,다사578202,95.00,957850.0,1920250.0,79,87
6145,다사579202,414.00,957950.0,1920250.0,79,88
6146,다사580202,213.00,958050.0,1920250.0,79,89
6147,다사581202,170.00,958150.0,1920250.0,79,90
6148,다사582202,85.00,958250.0,1920250.0,79,91
6149,다사583202,30.00,958350.0,1920250.0,79,92
6150,다사584202,263.00,958450.0,1920250.0,79,93
6151,다사585202,87.00,958550.0,1920250.0,79,94
6152,다사586202,528.00,958650.0,1920250.0,79,95
6153,다사587202,860.00,958750.0,1920250.0,79,96
6154,다사588202,367.00,958850.0,1920250.0,79,97
6155,다사589202,N/A,958950.0,1920250.0,79,98
6156,다사590202,196.00,959050.0,1920250.0,79,99
6157,다사591202,418.00,959150.0,1920250.0,79,100
6158,다사592202,49.00,959250.0,1920250.0,79,101
6159,다사593202,430.00,959350.0,1920250.0,79,102
6160,다사594202,296.00,959450.0,1920250.0,79,103
6161,다사595202,,959550.0,1920250.0,79,104
6162,다사596202,,959650.0,1920250.0,79,105
6163,다사597202,,959750.0,1920250.0,79,106
6164,다사598202,,959850.0,1920250.0,79,107
6165,다사599202,,959950.0,1920250.0,79,108
6166,다사600202,148.00,960050.0,1920250.0,79,109
6167,다사601202,414.00,960150.0,1920250.0,79,110
6168,다사602202,399.00,960250.0,1920250.0,79,111
6169,다사603202,,960350.0,1920250.0,79,112
6170,다사604202,6.00,960450.0,1920250.0,79,113
6171,다사605202,,960550.0,1920250.0,79,114
6172,다사606202,,960650.0,1920250.0,79,115
6173,다사607202,,960750.0,1920250.0,79,116
6174,다사608202,1104.00,960850.0,1920250.0,79,117
6175,다사609202,N/A,960950.0,1920250.0,79,118
6176,다사610202,,961050.0,1920250.0,79,119
6177,다사611202,,961150.0,1920250.0,79,120
6178,다사612202,,961250.0,1920250.0,79,121
6179,다사613202,,961350.0,1920250.0,79,122
6180,다사614202,,961450.0,1920250.0,79,123
6181,다사615202,,961550.0,1920250.0,79,124
