X,Y,id,left,top,right,bottom,row_index,col_index
127.008189577883,37.2609524810988,282,200726.4693,517973.5169,201526.4693,518473.5169,20,9
127.008189090152,37.2564472662415,283,200726.4693,517473.5169,201526.4693,517973.5169,21,9
127.00818860253,37.2519420479478,284,200726.4693,516973.5169,201526.4693,517473.5169,22,9
127.008188115016,37.2474368262177,285,200726.4693,516473.5169,201526.4693,516973.5169,23,9
127.00818762761,37.2429316010514,286,200726.4693,515973.5169,201526.4693,516473.5169,24,9
127.008187140313,37.238426372449,287,200726.4693,515473.5169,201526.4693,515973.5169,25,9
127.008186653124,37.2339211404108,288,200726.4693,514973.5169,201526.4693,515473.5169,26,9
127.008186166044,37.2294159049367,289,200726.4693,514473.5169,201526.4693,514973.5169,27,9
127.008185679072,37.2249106660271,290,200726.4693,513973.5169,201526.4693,514473.5169,28,9
127.017228620654,37.3510550859359,291,201526.4693,527973.5169,202326.4693,528473.5169,0,10
127.017227591254,37.3465499399963,292,201526.4693,527473.5169,202326.4693,527973.5169,1,10
127.017226562084,37.3420447906173,293,201526.4693,526973.5169,202326.4693,527473.5169,2,10
127.017225533143,37.337539637799,294,201526.4693,526473.5169,202326.4693,526973.5169,3,10
127.017224504431,37.3330344815416,295,201526.4693,525973.5169,202326.4693,526473.5169,4,10
127.017223475948,37.3285293218452,296,201526.4693,525473.5169,202326.4693,525973.5169,5,10
127.017222447693,37.3240241587099,297,201526.4693,524973.5169,202326.4693,525473.5169,6,10
127.017221419667,37.319518992136,298,201526.4693,524473.5169,202326.4693,524973.5169,7,10
127.01722039187,37.3150138221235,299,201526.4693,523973.5169,202326.4693,524473.5169,8,10
127.017219364302,37.3105086486726,300,201526.4693,523473.5169,202326.4693,523973.5169,9,10
127.017218336962,37.3060034717835,301,201526.4693,522973.5169,202326.4693,523473.5169,10,10
127.017217309851,37.3014982914562,302,201526.4693,522473.5169,202326.4693,522973.5169,11,10
127.017216282969,37.296993107691,303,201526.4693,521973.5169,202326.4693,522473.5169,12,10
127.017215256315,37.2924879204879,304,201526.4693,521473.5169,202326.4693,521973.5169,13,10
127.017214229889,37.2879827298472,305,201526.4693,520973.5169,202326.4693,521473.5169,14,10
127.017213203692,37.2834775357689,306,201526.4693,520473.5169,202326.4693,520973.5169,15,10
127.017212177723,37.2789723382532,307,201526.4693,519973.5169,202326.4693,520473.5169,16,10
127.017211151982,37.2744671373003,308,201526.4693,519473.5169,202326.4693,519973.5169,17,10
